image,mask,type
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00228.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00228.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00230.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00230.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_1_00239.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_1_00239.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_0_00096.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_0_00096.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_1_00015.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_1_00015.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_1_00371.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_1_00371.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00530.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00530.png,train
vkitti/images/Scene06_rain_frames_rgb_Camera_0_00040.jpg,vkitti/masks/Scene06_rain_frames_rgb_Camera_0_00040.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00060.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00060.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00020.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00020.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00094.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00094.png,train
vkitti/images/Scene02_overcast_frames_rgb_Camera_0_00151.jpg,vkitti/masks/Scene02_overcast_frames_rgb_Camera_0_00151.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_1_00048.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_1_00048.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_0_00027.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_0_00027.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00399.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00399.png,train
KITTIRoad/training/images/um_000018.png,KITTIRoad/training/masks/um_road_000018.png,train
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_0_00208.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_0_00208.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00512.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00512.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00624.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00624.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_1_00230.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_1_00230.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00366.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00366.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00698.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00698.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00253.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00253.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00341.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00341.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00786.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00786.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00709.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00709.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00499.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00499.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00716.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00716.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00575.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00575.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00248.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00248.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00389.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00389.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00373.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00373.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00094.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00094.png,train
vkitti/images/Scene02_clone_frames_rgb_Camera_0_00080.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_0_00080.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00066.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00066.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00573.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00573.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00420.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00420.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00467.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00467.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_0_00037.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_0_00037.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_1_00231.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_1_00231.png,train
LostAndFound_Road/images/05_Schafgasse_1_000005_000110_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000005_000110_leftImg8bit.png,train
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_0_00051.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_0_00051.png,train
vkitti/images/Scene06_sunset_frames_rgb_Camera_0_00002.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_0_00002.png,train
vkitti/images/Scene02_15-deg-left_frames_rgb_Camera_0_00031.jpg,vkitti/masks/Scene02_15-deg-left_frames_rgb_Camera_0_00031.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00153.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00153.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_0_00197.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_0_00197.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_1_00217.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_1_00217.png,val
vkitti/images/Scene18_clone_frames_rgb_Camera_1_00215.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_1_00215.png,val
vkitti/images/Scene06_overcast_frames_rgb_Camera_0_00026.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_0_00026.png,val
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00418.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00418.png,val
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_1_00293.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_1_00293.png,val
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00568.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00568.png,val
vkitti/images/Scene02_clone_frames_rgb_Camera_1_00113.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_1_00113.png,val
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00300.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00300.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00637.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00637.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00738.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00738.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00483.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00483.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00211.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00211.png,val
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00022.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00022.png,val
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00585.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00585.png,val
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_1_00136.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_1_00136.png,val
vkitti/images/Scene18_morning_frames_rgb_Camera_1_00190.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_1_00190.png,val
vkitti/images/Scene02_clone_frames_rgb_Camera_0_00203.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_0_00203.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00515.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00515.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00106.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00106.png,val
LostAndFound_Road/images/05_Schafgasse_1_000013_000060_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000013_000060_leftImg8bit.png,val
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00291.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00291.png,val
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00084.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00084.png,val
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00111.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00111.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00776.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00776.png,val
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00708.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00708.png,val
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00008.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00008.png,val
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00166.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00166.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00489.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00489.png,val
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00423.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00423.png,val
vkitti/images/Scene01_overcast_frames_rgb_Camera_1_00427.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_1_00427.png,val
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_0_00193.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_0_00193.png,val
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00549.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00549.png,val
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00204.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00204.png,val
vkitti/images/Scene06_fog_frames_rgb_Camera_0_00222.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_0_00222.png,val
vkitti/images/Scene02_overcast_frames_rgb_Camera_1_00085.jpg,vkitti/masks/Scene02_overcast_frames_rgb_Camera_1_00085.png,val
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00052.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00052.png,val
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00285.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00285.png,val
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00195.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00195.png,val
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_0_00016.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_0_00016.png,val
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_0_00125.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_0_00125.png,val
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00751.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00751.png,val
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000011_000100_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000011_000100_leftImg8bit.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00082.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00082.png,val
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00446.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00446.png,val
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00224.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00224.png,val
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00234.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00234.png,val
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00273.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00273.png,val
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_0_00166.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_0_00166.png,val
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00240.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00240.png,val
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00319.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00319.png,val
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_1_00257.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_1_00257.png,val
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00229.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00229.png,val
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_1_00212.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_1_00212.png,val
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_0_00173.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_0_00173.png,val
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00373.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00373.png,val
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00362.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00362.png,val
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00655.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00655.png,val
LostAndFound_Road/images/07_Festplatz_Flugfeld_000004_000110_leftImg8bit.png,LostAndFound_Road/masks/07_Festplatz_Flugfeld_000004_000110_leftImg8bit.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00373.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00373.png,val
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_1_00204.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_1_00204.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00026.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00026.png,val
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00010.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00010.png,val
LostAndFound_Road/images/04_Maurener_Weg_8_000006_000140_leftImg8bit.png,LostAndFound_Road/masks/04_Maurener_Weg_8_000006_000140_leftImg8bit.png,val
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_0_00088.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_0_00088.png,val
LostAndFound_Road/images/07_Festplatz_Flugfeld_000000_000040_leftImg8bit.png,LostAndFound_Road/masks/07_Festplatz_Flugfeld_000000_000040_leftImg8bit.png,val
LostAndFound_Road/images/06_Galgenbergstr_40_000003_000110_leftImg8bit.png,LostAndFound_Road/masks/06_Galgenbergstr_40_000003_000110_leftImg8bit.png,val
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00343.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00343.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00647.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00647.png,val
vkitti/images/Scene01_rain_frames_rgb_Camera_1_00132.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_1_00132.png,val
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00070.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00070.png,val
LostAndFound_Road/images/04_Maurener_Weg_8_000000_000020_leftImg8bit.png,LostAndFound_Road/masks/04_Maurener_Weg_8_000000_000020_leftImg8bit.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00090.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00090.png,val
vkitti/images/Scene02_sunset_frames_rgb_Camera_1_00232.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_1_00232.png,val
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00383.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00383.png,val
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00223.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00223.png,val
LostAndFound_Road/images/05_Schafgasse_1_000010_000110_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000010_000110_leftImg8bit.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00599.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00599.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00599.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00599.png,val
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_1_00131.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_1_00131.png,val
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00007.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00007.png,val
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_0_00253.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_0_00253.png,val
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00829.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00829.png,val
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00532.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00532.png,val
vkitti/images/Scene02_morning_frames_rgb_Camera_0_00133.jpg,vkitti/masks/Scene02_morning_frames_rgb_Camera_0_00133.png,val
vkitti/images/Scene18_fog_frames_rgb_Camera_0_00071.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_0_00071.png,val
vkitti/images/Scene18_clone_frames_rgb_Camera_0_00180.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_0_00180.png,val
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00014.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00014.png,val
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00257.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00257.png,val
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_0_00088.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_0_00088.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00238.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00238.png,val
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00345.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00345.png,val
vkitti/images/Scene18_morning_frames_rgb_Camera_1_00089.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_1_00089.png,val
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00446.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00446.png,val
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00704.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00704.png,val
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000017_000070_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000017_000070_leftImg8bit.png,val
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00328.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00328.png,val
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00649.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00649.png,val
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00051.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00051.png,val
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00064.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00064.png,val
vkitti/images/Scene02_clone_frames_rgb_Camera_0_00116.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_0_00116.png,val
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00151.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00151.png,val
vkitti/images/Scene02_fog_frames_rgb_Camera_1_00013.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_1_00013.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00140.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00140.png,val
vkitti/images/Scene18_overcast_frames_rgb_Camera_1_00063.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_1_00063.png,val
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00816.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00816.png,val
vkitti/images/Scene02_sunset_frames_rgb_Camera_0_00123.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_0_00123.png,val
vkitti/images/Scene02_rain_frames_rgb_Camera_0_00213.jpg,vkitti/masks/Scene02_rain_frames_rgb_Camera_0_00213.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00511.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00511.png,val
vkitti/images/Scene02_clone_frames_rgb_Camera_0_00163.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_0_00163.png,val
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00445.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00445.png,val
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_1_00071.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_1_00071.png,val
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00800.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00800.png,val
vkitti/images/Scene02_morning_frames_rgb_Camera_1_00194.jpg,vkitti/masks/Scene02_morning_frames_rgb_Camera_1_00194.png,val
vkitti/images/Scene02_sunset_frames_rgb_Camera_1_00108.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_1_00108.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00304.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00304.png,val
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00429.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00429.png,val
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_0_00267.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_0_00267.png,val
vkitti/images/Scene06_sunset_frames_rgb_Camera_1_00236.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_1_00236.png,val
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00025.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00025.png,val
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00597.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00597.png,val
vkitti/images/Scene02_rain_frames_rgb_Camera_1_00083.jpg,vkitti/masks/Scene02_rain_frames_rgb_Camera_1_00083.png,val
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00348.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00348.png,val
vkitti/images/Scene01_overcast_frames_rgb_Camera_1_00016.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_1_00016.png,val
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00053.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00053.png,val
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00421.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00421.png,val
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00041.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00041.png,val
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00383.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00383.png,val
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00446.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00446.png,val
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_0_00214.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_0_00214.png,val
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00102.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00102.png,val
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_0_00112.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_0_00112.png,val
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_0_00211.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_0_00211.png,val
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00766.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00766.png,val
vkitti/images/Scene06_rain_frames_rgb_Camera_0_00062.jpg,vkitti/masks/Scene06_rain_frames_rgb_Camera_0_00062.png,val
vkitti/images/Scene02_15-deg-right_frames_rgb_Camera_1_00119.jpg,vkitti/masks/Scene02_15-deg-right_frames_rgb_Camera_1_00119.png,val
LostAndFound_Road/images/13_Elly_Beinhorn_Str_000000_000160_leftImg8bit.png,LostAndFound_Road/masks/13_Elly_Beinhorn_Str_000000_000160_leftImg8bit.png,val
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00217.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00217.png,val
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_0_00135.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_0_00135.png,val
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00157.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00157.png,val
